Index,A,B,C,D,Label,Rank
3812,False,True,False,True,True,0.642
3813,False,True,True,False,False,0.367
3814,False,True,True,True,True,0.82
3815,True,True,True,True,True,0.807
3816,False,False,False,True,False,0.445
3817,True,False,True,False,False,0.387
3818,False,False,True,True,False,0.559
3819,False,True,False,False,False,0.09
3820,False,False,True,False,False,0.397
3821,True,False,True,True,True,0.715
3822,True,False,True,True,True,0.886
3823,False,True,False,False,False,0.246
3824,False,True,False,False,False,0.114
3825,False,False,False,False,False,0.064
3826,True,True,True,True,True,0.911
3827,False,False,False,True,False,0.491
3828,False,True,True,False,False,0.311
3829,False,True,False,True,True,0.649
3830,True,False,False,False,False,0.298
3831,True,True,True,True,True,0.841
3832,False,False,False,True,False,0.469
3833,True,True,False,True,True,0.712
3834,True,False,True,True,True,0.7
3835,False,False,False,False,False,0.243
3836,True,False,False,False,False,0.367
3837,True,True,True,True,True,0.836
3838,True,True,False,True,True,0.741
3839,False,False,True,False,False,0.331
3840,False,False,True,False,False,0.319
3841,True,False,False,True,True,0.638
3842,True,False,True,False,False,0.391
3843,False,True,False,True,False,0.469
3844,False,False,False,False,False,0.163
3845,False,False,True,False,False,0.358
3846,False,False,False,True,False,0.496
3847,False,False,False,False,False,0.086
3848,True,True,False,False,False,0.444
3849,True,True,True,True,True,0.902
3850,True,False,True,False,False,0.426
3851,False,False,True,False,False,0.251
3852,False,False,True,True,True,0.648
3853,False,False,False,True,False,0.496
3854,False,False,True,False,False,0.264
3855,False,True,False,False,False,0.291
3856,True,True,False,True,True,0.623
3857,False,True,False,False,False,0.235
3858,True,False,True,True,True,0.849
3859,False,True,False,False,False,0.205
3860,False,False,False,True,False,0.494
3861,False,False,False,True,False,0.336
3862,True,True,True,True,True,0.853
3863,False,False,False,False,False,0.101
3864,True,True,True,True,True,0.902
3865,False,False,False,False,False,0.13
3866,True,False,True,False,False,0.575
3867,True,True,True,True,True,0.819
3868,True,True,True,False,True,0.601
3869,True,False,False,True,False,0.514
3870,False,True,False,True,False,0.435
3871,False,True,False,False,False,0.133
3872,False,False,True,True,True,0.738
3873,True,False,True,False,False,0.376
3874,True,False,False,True,False,0.533
3875,False,True,False,False,False,0.151
3876,False,False,False,True,False,0.405
3877,True,False,True,True,True,0.717
3878,True,False,True,True,True,0.704
3879,False,False,False,False,False,0.243
3880,True,False,True,True,True,0.689
3881,False,False,True,True,True,0.676
3882,True,False,True,True,True,0.801
3883,False,False,False,False,False,0.008
3884,True,False,False,True,False,0.596
3885,False,False,False,False,False,0.184
3886,True,False,True,False,False,0.413
3887,False,False,False,True,False,0.406
3888,True,True,True,True,True,0.959
3889,True,False,True,True,True,0.852
3890,True,False,False,True,False,0.464
3891,True,True,False,True,False,0.59
3892,True,False,False,True,False,0.548
3893,True,True,True,True,True,0.86
3894,False,True,False,False,False,0.239
3895,False,False,True,True,False,0.561
3896,False,False,False,True,False,0.462
3897,False,False,False,False,False,0.128
3898,True,True,True,True,True,0.987
3899,True,False,True,True,True,0.878
3900,True,True,True,True,True,0.929
3901,True,True,True,True,True,0.882
3902,False,False,True,False,False,0.413
3903,False,False,True,False,False,0.317
3904,True,False,True,False,False,0.455
3905,True,True,True,True,True,0.991
3906,False,True,False,False,False,0.103
3907,True,True,True,True,True,0.876
3908,False,True,False,True,False,0.506
3909,True,False,False,False,False,0.3
3910,False,True,True,False,False,0.44
3911,True,False,False,True,False,0.53
3912,True,True,False,False,False,0.312
3913,False,False,True,True,True,0.718
3914,True,True,True,True,True,0.944
3915,False,False,False,False,False,0.131
3916,False,True,False,False,False,0.183
3917,False,False,True,False,False,0.415
3918,True,False,False,True,False,0.579
3919,True,False,False,True,False,0.571
3920,True,True,True,True,True,0.886
3921,True,False,True,True,True,0.776
3922,False,True,True,True,True,0.68
3923,False,False,False,True,False,0.404
3924,False,False,False,False,False,0.202
3925,True,True,False,True,True,0.651
3926,True,True,False,True,False,0.541
3927,True,False,True,True,True,0.798
3928,False,False,True,False,False,0.285
3929,True,False,True,True,True,0.772
3930,False,False,False,True,False,0.44
3931,True,True,True,True,True,0.956
3932,True,False,False,True,False,0.507
3933,True,True,True,False,False,0.515
3934,True,False,False,True,False,0.507
3935,True,False,True,False,False,0.442
3936,False,False,True,False,False,0.24
3937,True,True,False,True,True,0.717
3938,True,False,True,True,True,0.789
3939,False,False,True,True,True,0.608
3940,False,False,False,True,False,0.424
3941,True,True,True,True,True,0.872
3942,True,True,True,True,True,0.796
3943,True,True,True,True,True,0.838
3944,False,True,True,False,False,0.482
3945,True,False,False,True,False,0.589
3946,True,False,True,True,True,0.733
3947,True,False,True,True,True,0.817
3948,False,True,True,False,False,0.346
3949,True,False,False,True,False,0.594
3950,False,True,True,True,True,0.845
3951,True,True,False,True,True,0.723
3952,False,False,True,True,True,0.683
3953,False,False,True,False,False,0.465
3954,True,True,False,True,True,0.716
3955,False,True,False,False,False,0.236
3956,True,True,True,True,True,0.969
3957,True,False,True,True,True,0.785
3958,False,False,True,False,False,0.406
3959,False,True,True,True,True,0.74
3960,False,True,False,True,False,0.425
3961,False,False,True,False,False,0.42
3962,False,False,True,True,True,0.759
3963,False,False,True,False,False,0.423
3964,False,True,False,False,False,0.108
3965,True,True,False,True,True,0.619
3966,True,False,True,True,True,0.707
3967,False,False,True,True,True,0.716
3968,True,True,True,True,True,0.783
3969,True,True,True,True,True,0.836
3970,True,False,True,False,False,0.528
3971,False,False,True,True,True,0.677
3972,False,False,False,False,False,0.167
3973,False,False,True,False,False,0.261
3974,True,True,True,True,True,0.977
3975,True,False,True,True,True,0.773
3976,True,True,False,False,False,0.266
3977,True,True,False,True,True,0.669
3978,False,True,True,True,True,0.834
3979,False,True,True,False,False,0.477
3980,False,True,True,False,False,0.376
3981,True,True,True,False,False,0.533
3982,True,False,False,False,False,0.156
3983,True,True,True,True,True,0.828
3984,False,False,False,True,False,0.41
3985,True,True,True,True,True,0.812
3986,False,False,False,False,False,0.171
3987,True,True,False,True,True,0.731
3988,True,True,False,True,True,0.602
3989,True,False,True,True,True,0.805
3990,False,False,True,True,True,0.693
3991,False,False,False,False,False,0.209
3992,False,False,False,False,False,0.247
3993,True,False,True,True,True,0.85
3994,False,False,False,True,False,0.368
3995,True,False,False,True,True,0.679
3996,True,True,True,True,True,0.886
3997,True,True,True,True,True,0.936
3998,True,True,False,True,False,0.546
3999,True,False,True,True,True,0.814
4000,False,False,False,False,False,0.086
4001,False,False,False,True,False,0.535
4002,True,True,True,True,True,0.981
4003,True,True,True,True,True,0.762
4004,False,False,False,False,False,0.018
4005,False,False,True,True,False,0.572
4006,True,True,False,False,False,0.283
4007,True,False,False,False,False,0.244
4008,False,True,False,True,False,0.571
4009,True,False,False,True,False,0.494
4010,False,False,False,False,False,0.21
4011,True,True,False,True,False,0.563
4012,True,False,False,False,False,0.275
4013,False,False,False,True,False,0.427
4014,False,False,True,False,False,0.296
4015,False,False,False,True,False,0.387
4016,False,False,True,True,True,0.725
4017,True,False,True,False,False,0.537
4018,True,False,True,True,True,0.783
4019,True,False,True,True,True,0.861
4020,False,False,False,False,False,0.007
4021,True,False,False,True,False,0.481
4022,False,True,False,False,False,0.2
4023,True,False,False,True,False,0.561
4024,True,True,True,True,True,0.878
4025,False,False,True,True,True,0.756
4026,True,True,False,True,True,0.764
4027,False,False,True,False,False,0.386
4028,False,True,False,False,False,0.296
4029,True,False,True,False,False,0.436
4030,False,False,False,False,False,0.098
4031,False,False,True,False,False,0.319
4032,True,False,True,False,False,0.438
4033,False,False,True,False,False,0.457
4034,False,False,False,False,False,0.196
4035,True,True,False,True,True,0.75
4036,True,False,False,False,False,0.191
4037,False,False,True,False,False,0.343
4038,False,True,True,False,False,0.497
4039,True,False,False,False,False,0.307
4040,True,False,False,False,False,0.137
4041,True,True,False,True,False,0.586
4042,False,True,True,False,False,0.505
4043,False,False,True,False,False,0.343
4044,False,False,False,False,False,0.026
4045,True,True,True,False,False,0.519
4046,True,True,True,False,False,0.555
4047,True,False,True,True,True,0.727
4048,False,True,False,True,False,0.479
4049,True,False,False,True,True,0.7
4050,True,False,False,False,False,0.243
4051,True,False,True,False,False,0.506
4052,False,False,False,False,False,0.055
4053,True,True,False,True,True,0.726
4054,True,False,False,True,False,0.512
4055,False,True,True,True,True,0.847
4056,False,False,False,True,False,0.326
4057,False,False,False,False,False,0.014
4058,True,True,True,False,True,0.67
4059,False,False,False,False,False,0.072
4060,True,False,False,True,True,0.677
4061,False,True,True,False,False,0.431
4062,True,True,True,False,False,0.466
4063,True,False,True,True,True,0.72
4064,False,True,True,False,False,0.417
4065,False,False,True,False,False,0.264
4066,True,True,False,True,False,0.578
4067,False,False,False,True,False,0.393
4068,False,False,True,True,True,0.745
4069,False,False,False,False,False,0.019
4070,True,True,True,True,True,0.766
4071,True,True,True,False,True,0.671
4072,False,False,True,True,True,0.72
4073,False,False,True,True,True,0.602
4074,False,False,False,True,False,0.464
4075,True,False,True,True,True,0.744
4076,False,True,False,False,False,0.219
4077,True,False,True,True,True,0.827
4078,True,True,True,True,True,0.79
4079,True,True,True,False,True,0.626
4080,True,False,True,True,True,0.693
4081,False,False,False,True,False,0.537
4082,True,True,False,True,True,0.681
4083,False,True,True,False,False,0.333
4084,False,True,False,False,False,0.222
4085,False,True,False,True,True,0.603
4086,False,False,False,True,False,0.348
4087,True,False,False,True,True,0.645
4088,True,True,True,True,True,0.9
4089,False,False,False,False,False,0.009
4090,True,False,True,True,True,0.893
4091,True,False,False,True,True,0.663
4092,False,False,False,True,False,0.519
4093,True,True,False,True,True,0.63
4094,True,False,False,True,True,0.667
4095,True,False,False,False,False,0.177
4096,True,False,True,True,True,0.778
4097,True,False,True,True,True,0.876
4098,False,False,False,True,False,0.477
4099,True,True,True,True,True,0.805
4100,True,True,False,True,True,0.717
4101,False,False,False,False,False,0.191
4102,True,False,False,True,False,0.521
4103,False,False,True,False,False,0.433
4104,True,False,False,False,False,0.233
4105,True,False,False,True,True,0.669
4106,False,False,False,False,False,0.015
4107,True,False,True,False,False,0.493
4108,True,False,False,False,False,0.336
4109,True,True,False,True,True,0.648
4110,False,False,False,False,False,0.108
4111,False,True,True,True,True,0.799
4112,True,False,False,True,False,0.464
4113,False,True,True,False,False,0.336
4114,False,False,False,True,False,0.379
4115,False,False,False,False,False,0.05
4116,True,True,False,True,False,0.558
4117,True,False,True,True,True,0.878
4118,True,False,False,True,False,0.533
4119,False,False,True,True,True,0.684
4120,True,False,False,True,False,0.501
4121,False,False,True,True,True,0.603
4122,False,False,False,False,False,0.16
4123,True,True,True,True,True,0.911
4124,False,False,True,True,True,0.772
4125,True,True,True,False,True,0.665
4126,False,False,False,True,False,0.467
4127,False,False,True,False,False,0.441
4128,True,False,False,True,True,0.623
4129,True,False,True,True,True,0.728
4130,True,False,True,True,True,0.823
4131,True,False,False,False,False,0.207
4132,True,False,True,True,True,0.842
4133,False,False,False,False,False,0.1
4134,True,True,True,True,True,0.755
4135,False,True,False,True,False,0.437
4136,True,False,False,False,False,0.362
4137,False,False,False,True,False,0.381
4138,True,False,True,True,True,0.897
4139,False,False,False,False,False,0.152
4140,False,True,False,True,False,0.427
4141,True,False,False,True,False,0.494
4142,False,True,True,True,True,0.829
4143,False,False,True,False,False,0.363
4144,True,True,True,True,True,0.988
4145,True,True,True,True,True,0.807
4146,False,False,True,False,False,0.471
4147,True,True,False,True,True,0.681
4148,True,False,True,True,True,0.906
4149,False,False,False,False,False,0.113
4150,True,False,True,True,True,0.716
4151,False,True,True,True,True,0.663
4152,True,False,False,True,False,0.517
4153,True,True,True,True,True,0.84
4154,True,False,True,False,False,0.384
4155,True,True,True,True,True,0.883
4156,True,False,True,False,False,0.594
4157,False,False,False,False,False,0.024
4158,False,False,True,True,True,0.601
4159,False,True,False,False,False,0.21
4160,False,True,True,False,False,0.549
4161,True,False,True,True,True,0.851
4162,True,False,False,False,False,0.245
4163,False,True,False,True,False,0.405
4164,False,True,False,True,False,0.584
4165,True,True,True,True,True,0.861
4166,False,False,False,False,False,0.097
4167,True,True,True,True,True,0.951
4168,False,False,False,False,False,0.059
4169,True,False,True,False,False,0.572
4170,False,True,False,True,False,0.547
4171,True,False,True,False,False,0.388
4172,False,False,True,True,False,0.585
4173,False,False,False,False,False,0.058
4174,False,False,False,False,False,0.191
4175,True,False,True,True,True,0.859
4176,False,False,True,True,True,0.724
4177,False,True,True,True,True,0.732
4178,True,False,False,True,False,0.562
4179,True,False,False,True,False,0.499
4180,False,False,True,False,False,0.413
4181,False,False,False,True,False,0.361
4182,False,False,False,False,False,0.21
4183,True,True,False,True,True,0.715
4184,True,False,False,True,False,0.559
4185,True,False,True,False,False,0.464
4186,False,True,False,True,False,0.577
4187,True,False,False,True,False,0.47
4188,False,False,False,True,False,0.414
4189,True,False,True,True,True,0.82
4190,False,False,True,False,False,0.421
4191,False,True,False,False,False,0.136
4192,True,True,True,True,True,0.928
4193,True,False,True,True,True,0.704
4194,True,True,True,True,True,0.767
4195,True,False,True,False,False,0.503
4196,True,True,False,False,False,0.31
4197,True,True,True,True,True,0.851
4198,False,True,True,True,True,0.824
4199,True,True,False,True,True,0.684
4200,False,False,True,False,False,0.254
4201,False,False,True,True,True,0.73
4202,False,False,True,False,False,0.275
4203,False,True,False,False,False,0.241
4204,True,False,True,True,True,0.893
4205,False,False,True,False,False,0.386
4206,True,False,True,True,True,0.803
4207,True,False,True,True,True,0.775
4208,False,True,False,True,False,0.467
4209,True,True,True,True,True,0.813
4210,True,False,False,True,True,0.664
4211,True,False,True,True,True,0.776
4212,False,True,False,True,False,0.473
4213,True,False,True,True,True,0.877
4214,False,False,True,True,True,0.716
4215,True,False,False,True,False,0.508
4216,False,False,True,False,False,0.381
4217,False,True,True,False,False,0.511
4218,False,True,False,True,False,0.567
4219,False,True,False,True,False,0.51
4220,True,True,False,False,False,0.317
4221,True,False,False,True,True,0.677
4222,False,False,False,False,False,0.035
4223,True,False,False,True,True,0.642
4224,False,True,False,False,False,0.1
4225,False,True,True,False,False,0.331
4226,False,False,False,False,False,0.03
4227,True,True,False,True,True,0.773
4228,True,False,True,True,True,0.895
4229,False,True,False,True,False,0.561
4230,False,False,True,False,False,0.276
4231,True,False,True,True,True,0.821
4232,False,False,True,False,False,0.247
4233,False,True,False,True,False,0.432
4234,True,False,False,False,False,0.2
4235,False,True,True,True,True,0.785
4236,True,False,True,True,True,0.675
4237,False,False,False,False,False,0.195
4238,True,False,False,True,True,0.604
4239,True,True,False,True,True,0.612
4240,False,False,True,True,True,0.665
4241,True,True,True,False,False,0.518
4242,False,True,False,True,False,0.53
4243,False,True,False,False,False,0.29
4244,True,True,True,True,True,0.909
4245,True,False,True,True,True,0.693
4246,False,True,False,False,False,0.315
4247,True,False,False,True,False,0.467
4248,False,False,False,False,False,0.235
4249,True,False,True,True,True,0.727
4250,False,False,True,False,False,0.374
4251,False,False,False,False,False,0.005
4252,True,False,True,True,True,0.858
4253,False,True,False,True,False,0.421
4254,True,False,False,True,False,0.592
4255,False,True,True,True,True,0.813
4256,True,False,False,False,False,0.242
4257,False,True,False,True,False,0.421
4258,False,False,False,False,False,0.036
4259,False,True,True,False,False,0.313
4260,True,False,True,True,True,0.925
4261,False,False,True,False,False,0.294
4262,True,True,True,True,True,0.833
4263,False,False,False,True,False,0.368
4264,False,True,True,False,False,0.31
4265,False,False,True,True,False,0.595
4266,True,False,False,True,True,0.634
4267,True,False,False,False,False,0.341
4268,False,False,False,False,False,0.071
4269,True,False,True,False,False,0.534
4270,False,False,False,False,False,0.008
4271,False,False,True,True,True,0.652
4272,True,True,True,True,True,0.945
4273,True,False,True,True,True,0.917
4274,False,False,True,False,False,0.419
4275,True,True,False,True,True,0.606
4276,True,False,False,True,False,0.567
4277,False,False,True,True,True,0.622
4278,True,False,False,False,False,0.184
4279,True,False,True,True,True,0.808
4280,False,False,False,True,False,0.441
4281,True,False,True,True,True,0.802
4282,True,False,True,False,False,0.397
4283,False,False,True,False,False,0.256
4284,True,False,False,True,False,0.535
4285,False,False,False,False,False,0.156
4286,True,False,True,True,True,0.715
4287,False,True,False,False,False,0.277
4288,False,False,True,False,False,0.241
4289,True,False,True,False,False,0.451
4290,False,True,False,False,False,0.254
4291,True,True,False,True,True,0.721
4292,False,False,True,False,False,0.313
4293,True,False,True,True,True,0.841
4294,True,True,True,True,True,0.795
4295,True,False,True,True,True,0.898
4296,False,False,False,False,False,0.142
4297,True,True,False,False,False,0.331
4298,True,True,False,True,True,0.665
4299,True,False,True,True,True,0.778
4300,False,True,False,False,False,0.222
4301,False,False,False,False,False,0.042
4302,True,True,True,True,True,0.812
4303,False,True,False,False,False,0.251
4304,False,False,False,False,False,0.05
4305,False,True,True,True,True,0.706
4306,True,False,True,True,True,0.805
4307,True,True,False,True,True,0.771
4308,True,False,True,True,True,0.915
4309,False,False,True,False,False,0.409
4310,True,False,False,True,True,0.602
4311,True,False,False,True,False,0.524
4312,True,True,True,False,False,0.455
4313,True,True,True,True,True,0.851
4314,False,False,True,False,False,0.27
4315,True,False,True,True,True,0.758
4316,True,True,True,True,True,0.942
4317,True,False,True,True,True,0.748
4318,True,False,True,True,True,0.713
4319,True,True,True,True,True,0.834
4320,True,True,False,True,False,0.53
4321,False,True,True,False,False,0.43
4322,True,True,False,True,True,0.76
4323,False,False,True,False,False,0.249
4324,True,False,False,False,False,0.215
4325,False,True,True,False,False,0.368
4326,True,False,True,True,True,0.725
4327,False,False,False,False,False,0.131
4328,True,False,True,True,True,0.887
4329,False,True,False,False,False,0.092
4330,False,True,False,True,False,0.484
4331,False,True,False,False,False,0.186
4332,True,False,False,True,False,0.588
4333,True,False,False,True,False,0.533
4334,False,True,True,False,False,0.392
4335,False,False,True,False,False,0.324
4336,True,False,False,False,False,0.129
4337,False,True,False,True,True,0.626
4338,True,False,True,False,False,0.554
4339,False,False,False,True,False,0.456
4340,False,False,True,False,False,0.235
4341,True,True,True,True,True,0.986
4342,False,False,False,False,False,0.106
4343,True,True,True,True,True,0.784
4344,False,False,False,False,False,0.04
4345,False,False,True,True,True,0.8
4346,True,True,True,True,True,0.903
4347,True,True,True,True,True,0.846
4348,True,False,False,True,True,0.601
4349,True,True,False,True,True,0.746
4350,True,False,False,True,False,0.485
4351,False,False,True,False,False,0.341
4352,True,True,False,True,False,0.595
4353,True,False,True,False,False,0.43
4354,False,False,False,False,False,0.15
4355,False,False,True,False,False,0.437
4356,True,False,True,True,True,0.788
4357,True,False,True,True,True,0.75
4358,False,False,False,False,False,0.174
4359,False,True,False,False,False,0.184
4360,False,True,False,True,False,0.456
4361,True,True,True,False,False,0.471
4362,True,False,True,True,True,0.9
4363,False,True,False,True,True,0.645
4364,False,True,False,False,False,0.105
4365,True,True,True,True,True,0.908
4366,False,True,False,False,False,0.176
4367,True,False,True,True,True,0.922
4368,False,True,True,True,True,0.82
4369,True,False,True,True,True,0.743
4370,True,False,False,True,False,0.49
4371,True,False,True,False,False,0.368
4372,False,False,True,False,False,0.271
4373,False,False,False,False,False,0.083
4374,False,False,False,False,False,0.138
4375,False,False,True,True,True,0.772
4376,False,True,False,True,False,0.474
4377,True,False,True,True,True,0.71
4378,False,True,False,False,False,0.275
4379,False,False,False,False,False,0.102
4380,False,True,False,False,False,0.201
4381,False,True,False,False,False,0.249
4382,True,True,False,True,True,0.709
4383,False,False,True,False,False,0.335
4384,True,False,False,True,True,0.635
4385,True,False,False,True,True,0.634
4386,True,False,False,False,False,0.261
4387,True,False,False,True,False,0.458
4388,False,False,True,False,False,0.402
4389,False,False,True,True,False,0.552
4390,False,True,True,True,True,0.727
4391,True,True,True,False,True,0.654
4392,True,True,True,True,True,0.808
4393,True,True,True,True,True,0.942
4394,False,True,False,True,False,0.517
4395,False,True,False,False,False,0.117
4396,True,True,True,True,True,0.976
4397,False,True,False,False,False,0.085
4398,False,True,True,True,True,0.796
4399,True,True,False,True,False,0.58
4400,True,True,False,True,True,0.6
4401,True,False,True,True,True,0.764
4402,False,True,False,False,False,0.259
4403,True,False,False,True,False,0.556
4404,False,False,False,False,False,0.139
4405,False,True,True,True,True,0.647
4406,True,True,False,True,False,0.575
4407,False,False,True,True,False,0.59
4408,False,True,True,False,False,0.407
4409,False,False,True,False,False,0.403
4410,True,False,False,True,True,0.676
4411,True,True,True,True,True,0.876
4412,False,False,False,False,False,0.014
4413,True,False,False,False,False,0.252
4414,True,False,False,True,False,0.562
4415,True,True,True,True,True,0.804
4416,True,False,True,True,True,0.773
4417,True,False,True,False,False,0.442
4418,False,True,True,True,True,0.658
4419,False,False,True,False,False,0.437
4420,False,False,False,False,False,0.12
4421,True,False,False,False,False,0.133
4422,False,True,False,False,False,0.229
4423,True,False,False,True,True,0.656
4424,False,True,False,False,False,0.219
4425,True,False,False,True,True,0.654
4426,False,False,False,True,False,0.519
4427,False,False,False,False,False,0.074
4428,False,False,False,False,False,0.072
4429,True,True,False,True,True,0.711
4430,True,False,False,True,True,0.647
4431,False,True,True,True,True,0.715
4432,False,True,False,False,False,0.255
4433,True,True,False,True,False,0.579
4434,True,False,False,True,False,0.505
4435,False,True,True,True,True,0.875
4436,False,True,True,True,True,0.655
4437,False,True,False,False,False,0.155
4438,False,False,False,True,False,0.561
4439,False,False,True,True,True,0.661
4440,False,False,False,False,False,0.114
4441,False,False,True,False,False,0.425
4442,False,False,False,False,False,0.127
4443,False,False,True,False,False,0.355
4444,False,True,True,True,True,0.7
4445,True,False,False,False,False,0.32
4446,True,True,True,True,True,0.845
4447,True,False,False,True,False,0.505
4448,True,False,True,True,True,0.889
4449,False,False,False,False,False,0.08
4450,False,False,True,True,False,0.558
4451,False,False,False,True,False,0.548
4452,True,True,True,True,True,0.868
4453,True,True,True,True,True,0.972
4454,True,True,True,True,True,0.754
4455,False,False,True,False,False,0.466
4456,True,False,False,False,False,0.187
4457,False,True,True,False,False,0.443
4458,False,True,True,True,True,0.702
4459,True,True,True,True,True,0.827
4460,True,False,True,True,True,0.899
4461,False,True,True,True,True,0.685
4462,False,True,False,False,False,0.269
4463,False,True,False,False,False,0.163
4464,False,False,True,False,False,0.347
4465,True,True,True,True,True,0.997
4466,True,False,True,False,False,0.517
4467,True,True,True,True,True,0.941
4468,False,True,False,False,False,0.217
4469,False,False,False,False,False,0.088
4470,False,True,False,True,False,0.453
4471,False,True,False,True,False,0.581
4472,False,True,False,False,False,0.266
4473,True,False,True,True,True,0.922
4474,False,False,False,True,False,0.444
4475,True,False,False,True,False,0.541
4476,False,True,False,True,False,0.487
4477,True,False,True,True,True,0.676
4478,False,True,False,True,True,0.605
4479,True,False,True,True,True,0.734
4480,True,False,True,True,True,0.763
4481,True,True,False,True,False,0.528
4482,True,False,False,True,True,0.667
4483,False,True,True,False,False,0.347
4484,False,False,True,False,False,0.32
4485,False,True,True,False,False,0.413
4486,True,False,True,True,True,0.699
4487,True,False,True,True,True,0.813
4488,True,False,True,True,True,0.917
4489,False,False,True,True,False,0.57
4490,True,False,False,True,False,0.538
4491,True,False,False,True,True,0.653
4492,True,True,False,True,True,0.707
4493,True,False,False,True,True,0.61
4494,True,False,True,False,False,0.368
4495,True,False,True,False,False,0.498
4496,True,False,True,True,True,0.794
4497,True,False,True,True,True,0.802
4498,True,True,False,True,True,0.712
4499,True,True,False,True,True,0.659
4500,True,False,True,False,False,0.439
4501,True,True,False,True,True,0.737
4502,False,True,False,False,False,0.29
4503,False,False,False,False,False,0.171
4504,True,False,False,True,True,0.607
4505,False,False,False,False,False,0.019
4506,False,False,False,True,False,0.515
4507,False,False,False,True,False,0.43
4508,False,False,False,False,False,0.185
4509,False,True,True,False,False,0.393
4510,True,False,True,False,False,0.469
4511,True,False,True,True,True,0.785
4512,True,False,True,True,True,0.77
4513,False,True,True,True,True,0.767
4514,False,True,True,False,False,0.486
4515,True,True,False,True,True,0.765
4516,True,True,True,True,True,0.777
4517,False,False,False,False,False,0.19
4518,False,True,False,True,False,0.431
4519,True,True,True,True,True,0.963
4520,False,True,False,True,False,0.521
4521,True,True,True,True,True,0.754
4522,False,True,False,False,False,0.23
4523,False,True,False,True,False,0.447
4524,True,False,True,True,True,0.911
4525,False,False,False,True,False,0.574
4526,True,True,True,True,True,0.848
4527,False,True,True,True,True,0.829
4528,False,False,False,True,False,0.486
4529,True,False,True,False,False,0.424
4530,True,False,True,False,False,0.549
4531,False,False,True,True,False,0.572
4532,True,True,True,False,True,0.606
4533,False,False,True,False,False,0.423
4534,False,False,False,False,False,0.044
4535,False,True,True,True,True,0.762
4536,False,False,False,True,False,0.331
4537,True,True,True,True,True,0.912
4538,True,False,False,True,False,0.521
4539,False,True,False,True,False,0.499
4540,True,False,True,True,True,0.828
4541,True,True,True,True,True,0.836
4542,True,False,True,False,False,0.394
4543,False,True,True,True,True,0.872
4544,False,False,True,True,False,0.595
4545,False,True,False,False,False,0.179
4546,False,False,True,True,True,0.625
4547,False,True,False,False,False,0.202
4548,True,False,False,True,True,0.62
4549,True,False,True,True,True,0.742
4550,False,True,True,False,False,0.478
4551,True,True,False,False,False,0.392
4552,True,False,True,True,True,0.863
4553,False,True,False,True,False,0.554
4554,False,True,False,True,True,0.646
4555,False,False,False,True,False,0.447
4556,True,False,False,True,True,0.634
4557,True,False,True,True,True,0.816
4558,False,True,True,True,True,0.742
4559,False,True,True,True,True,0.752
4560,True,False,True,True,True,0.894
4561,False,False,True,True,False,0.562
4562,True,False,True,True,True,0.787
4563,False,False,True,False,False,0.29
4564,False,False,False,True,False,0.329
4565,True,True,False,True,True,0.632
4566,False,True,True,True,True,0.766
4567,False,False,False,True,False,0.45
4568,False,False,False,True,False,0.566
4569,True,True,True,True,True,0.977
4570,True,True,True,True,True,0.818
4571,True,True,False,True,True,0.693
4572,True,False,False,True,False,0.515
4573,False,True,True,False,False,0.431
4574,True,True,False,True,True,0.672
4575,False,False,True,True,True,0.609
4576,True,True,False,True,False,0.531
4577,False,False,True,True,True,0.657
4578,True,True,True,True,True,0.778
4579,False,False,False,False,False,0.237
4580,False,False,False,False,False,0.065
4581,True,False,False,True,False,0.549
4582,True,False,True,False,False,0.503
4583,True,False,False,True,True,0.67
4584,True,False,True,False,False,0.495
4585,True,True,False,True,False,0.543
4586,False,True,True,False,False,0.476
4587,True,False,False,False,False,0.176
4588,True,False,True,True,True,0.746
4589,False,True,False,False,False,0.22
4590,True,False,False,False,False,0.205
4591,False,False,False,False,False,0.152
4592,True,True,False,True,False,0.587
4593,True,False,True,False,False,0.446
4594,False,True,True,False,False,0.319
4595,False,True,False,True,True,0.634
4596,False,False,False,True,False,0.559
4597,True,False,True,True,True,0.693
4598,True,False,False,True,False,0.487
4599,True,True,True,True,True,0.839
4600,False,True,False,False,False,0.194
4601,True,False,True,True,True,0.824
4602,True,False,True,False,False,0.399
4603,False,True,False,True,False,0.408
4604,True,False,False,False,False,0.326
4605,False,False,False,False,False,0.187
4606,True,True,False,True,True,0.771
4607,False,False,True,True,True,0.654
4608,False,False,False,True,False,0.453
4609,False,True,True,True,True,0.754
4610,False,True,False,False,False,0.185
4611,False,True,False,False,False,0.113
4612,False,True,True,True,True,0.743
4613,True,False,True,True,True,0.718
4614,True,False,True,True,True,0.734
4615,False,True,False,True,False,0.526
4616,True,False,True,False,False,0.519
4617,False,True,False,False,False,0.178
4618,False,False,True,False,False,0.273
4619,False,False,False,True,False,0.541
4620,True,False,True,True,True,0.752
4621,False,False,False,False,False,0.053
4622,False,False,True,False,False,0.345
4623,True,True,False,True,True,0.639
4624,False,False,True,True,False,0.572
4625,False,False,True,True,True,0.661
4626,False,True,False,True,True,0.632
4627,True,False,False,True,False,0.573
4628,True,True,False,True,True,0.647
4629,True,True,True,True,True,0.834
4630,False,False,False,False,False,0.127
4631,True,True,True,True,True,0.994
4632,False,True,False,False,False,0.281
4633,False,False,False,False,False,0.231
