Index,A,B,C,D,Label,Rank
4022,False,True,False,False,False,0.2
4023,True,False,False,True,False,0.561
4024,True,True,True,True,True,0.878
4025,False,False,True,True,True,0.7559999999999999
4026,True,True,False,True,True,0.764
4027,False,False,True,False,False,0.386
4028,False,True,False,False,False,0.29600000000000004
4029,True,False,True,False,False,0.436
4030,False,False,False,False,False,0.098
4031,False,False,True,False,False,0.319
4032,True,False,True,False,False,0.43799999999999994
4033,False,False,True,False,False,0.457
4034,False,False,False,False,False,0.196
4035,True,True,False,True,True,0.75
4036,True,False,False,False,False,0.191
4037,False,False,True,False,False,0.34299999999999997
4038,False,True,True,False,False,0.49700000000000005
4039,True,False,False,False,False,0.307
4040,True,False,False,False,False,0.13699999999999998
4041,True,True,False,True,False,0.586
4042,False,True,True,False,False,0.505
4043,False,False,True,False,False,0.34299999999999997
4044,False,False,False,False,False,0.026000000000000002
4045,True,True,True,False,False,0.519
4046,True,True,True,False,False,0.555
4047,True,False,True,True,True,0.727
4048,False,True,False,True,False,0.479
4049,True,False,False,True,True,0.7
4050,True,False,False,False,False,0.243
4051,True,False,True,False,False,0.506
4052,False,False,False,False,False,0.055
4053,True,True,False,True,True,0.726
4054,True,False,False,True,False,0.512
4055,False,True,True,True,True,0.847
4056,False,False,False,True,False,0.326
4057,False,False,False,False,False,0.013999999999999999
4058,True,True,True,False,True,0.67
4059,False,False,False,False,False,0.07200000000000001
4060,True,False,False,True,True,0.677
4061,False,True,True,False,False,0.431
4062,True,True,True,False,False,0.466
4063,True,False,True,True,True,0.72
4064,False,True,True,False,False,0.41700000000000004
4065,False,False,True,False,False,0.264
4066,True,True,False,True,False,0.578
4067,False,False,False,True,False,0.39299999999999996
4068,False,False,True,True,True,0.745
4069,False,False,False,False,False,0.019
4070,True,True,True,True,True,0.7659999999999999
4071,True,True,True,False,True,0.6709999999999999
4072,False,False,True,True,True,0.72
4073,False,False,True,True,True,0.602
4074,False,False,False,True,False,0.46399999999999997
4075,True,False,True,True,True,0.7440000000000001
4076,False,True,False,False,False,0.21899999999999997
4077,True,False,True,True,True,0.8270000000000001
4078,True,True,True,True,True,0.79
4080,True,False,True,True,True,0.693
4081,False,False,False,True,False,0.537
4082,True,True,False,True,True,0.6809999999999999
4083,False,True,True,False,False,0.33299999999999996
4085,False,True,False,True,True,0.603
4087,True,False,False,True,True,0.645
4088,True,True,True,True,True,0.9
4089,False,False,False,False,False,0.009000000000000001
4090,True,False,True,True,True,0.893
4091,True,False,False,True,True,0.6629999999999999
4093,True,True,False,True,True,0.63
4094,True,False,False,True,True,0.667
4095,True,False,False,False,False,0.177
4096,True,False,True,True,True,0.778
4097,True,False,True,True,True,0.8759999999999999
4098,False,False,False,True,False,0.47700000000000004
4099,True,True,True,True,True,0.805
4100,True,True,False,True,True,0.7170000000000001
4101,False,False,False,False,False,0.191
4102,True,False,False,True,False,0.521
4103,False,False,True,False,False,0.433
4104,True,False,False,False,False,0.233
4105,True,False,False,True,True,0.669
4106,False,False,False,False,False,0.015
4107,True,False,True,False,False,0.493
4109,True,True,False,True,True,0.648
4110,False,False,False,False,False,0.10800000000000001
4111,False,True,True,True,True,0.799
4112,True,False,False,True,False,0.46399999999999997
4113,False,True,True,False,False,0.336
4114,False,False,False,True,False,0.379
4115,False,False,False,False,False,0.05
4116,True,True,False,True,False,0.5579999999999999
4117,True,False,True,True,True,0.878
4118,True,False,False,True,False,0.5329999999999999
4119,False,False,True,True,True,0.684
4120,True,False,False,True,False,0.501
4121,False,False,True,True,True,0.603
4122,False,False,False,False,False,0.16
4123,True,True,True,True,True,0.9109999999999999
4124,False,False,True,True,True,0.772
4125,True,True,True,False,True,0.665
4126,False,False,False,True,False,0.467
4128,True,False,False,True,True,0.623
4129,True,False,True,True,True,0.728
4130,True,False,True,True,True,0.823
4131,True,False,False,False,False,0.207
4132,True,False,True,True,True,0.8420000000000001
4133,False,False,False,False,False,0.1
4134,True,True,True,True,True,0.755
4135,False,True,False,True,False,0.43700000000000006
4136,True,False,False,False,False,0.36200000000000004
4137,False,False,False,True,False,0.381
4138,True,False,True,True,True,0.897
4139,False,False,False,False,False,0.152
4140,False,True,False,True,False,0.42700000000000005
4141,True,False,False,True,False,0.494
4142,False,True,True,True,True,0.8290000000000001
4143,False,False,True,False,False,0.363
4144,True,True,True,True,True,0.988
4145,True,True,True,True,True,0.807
4146,False,False,True,False,False,0.47100000000000003
4147,True,True,False,True,True,0.6809999999999999
4148,True,False,True,True,True,0.9059999999999999
4149,False,False,False,False,False,0.113
4150,True,False,True,True,True,0.716
4151,False,True,True,True,True,0.6629999999999999
4152,True,False,False,True,False,0.517
4153,True,True,True,True,True,0.84
4154,True,False,True,False,False,0.384
4156,True,False,True,False,False,0.594
4157,False,False,False,False,False,0.024
4158,False,False,True,True,True,0.601
4160,False,True,True,False,False,0.5489999999999999
4161,True,False,True,True,True,0.851
4162,True,False,False,False,False,0.245
4164,False,True,False,True,False,0.584
4165,True,True,True,True,True,0.861
4166,False,False,False,False,False,0.09699999999999999
4167,True,True,True,True,True,0.951
4168,False,False,False,False,False,0.059000000000000004
4170,False,True,False,True,False,0.547
4172,False,False,True,True,False,0.585
4173,False,False,False,False,False,0.057999999999999996
4174,False,False,False,False,False,0.191
4175,True,False,True,True,True,0.8590000000000001
4176,False,False,True,True,True,0.7240000000000001
4177,False,True,True,True,True,0.732
4178,True,False,False,True,False,0.562
4179,True,False,False,True,False,0.499
4180,False,False,True,False,False,0.413
4181,False,False,False,True,False,0.361
4182,False,False,False,False,False,0.21
4183,True,True,False,True,True,0.715
4184,True,False,False,True,False,0.5589999999999999
4186,False,True,False,True,False,0.5770000000000001
4187,True,False,False,True,False,0.47
4188,False,False,False,True,False,0.414
4189,True,False,True,True,True,0.82
4190,False,False,True,False,False,0.42100000000000004
4191,False,True,False,False,False,0.136
4193,True,False,True,True,True,0.7040000000000001
4194,True,True,True,True,True,0.767
4195,True,False,True,False,False,0.503
4196,True,True,False,False,False,0.31
4197,True,True,True,True,True,0.851
4198,False,True,True,True,True,0.8240000000000001
4199,True,True,False,True,True,0.684
4200,False,False,True,False,False,0.254
4201,False,False,True,True,True,0.73
4202,False,False,True,False,False,0.275
4203,False,True,False,False,False,0.24100000000000002
4204,True,False,True,True,True,0.893
4205,False,False,True,False,False,0.386
4206,True,False,True,True,True,0.8029999999999999
4207,True,False,True,True,True,0.775
4208,False,True,False,True,False,0.467
4209,True,True,True,True,True,0.813
4210,True,False,False,True,True,0.664
4211,True,False,True,True,True,0.7759999999999999
4212,False,True,False,True,False,0.473
4213,True,False,True,True,True,0.877
4214,False,False,True,True,True,0.716
4215,True,False,False,True,False,0.508
4216,False,False,True,False,False,0.381
4218,False,True,False,True,False,0.5670000000000001
4219,False,True,False,True,False,0.51
4220,True,True,False,False,False,0.317
4221,True,False,False,True,True,0.677
4223,True,False,False,True,True,0.642
4224,False,True,False,False,False,0.1
4225,False,True,True,False,False,0.331
4226,False,False,False,False,False,0.03
4227,True,True,False,True,True,0.773
4229,False,True,False,True,False,0.561
4230,False,False,True,False,False,0.276
4231,True,False,True,True,True,0.821
4232,False,False,True,False,False,0.247
4233,False,True,False,True,False,0.43200000000000005
4234,True,False,False,False,False,0.2
4236,True,False,True,True,True,0.675
4239,True,True,False,True,True,0.612
4240,False,False,True,True,True,0.665
4241,True,True,True,False,False,0.518
4242,False,True,False,True,False,0.53
4243,False,True,False,False,False,0.29
4245,True,False,True,True,True,0.693
4246,False,True,False,False,False,0.315
4247,True,False,False,True,False,0.467
4248,False,False,False,False,False,0.235
4249,True,False,True,True,True,0.727
4250,False,False,True,False,False,0.374
4251,False,False,False,False,False,0.005
4252,True,False,True,True,True,0.858
4254,True,False,False,True,False,0.5920000000000001
4255,False,True,True,True,True,0.813
4256,True,False,False,False,False,0.242
4257,False,True,False,True,False,0.42100000000000004
4258,False,False,False,False,False,0.036000000000000004
4259,False,True,True,False,False,0.313
4260,True,False,True,True,True,0.925
4261,False,False,True,False,False,0.294
4262,True,True,True,True,True,0.833
4263,False,False,False,True,False,0.368
4264,False,True,True,False,False,0.31
4266,True,False,False,True,True,0.634
4267,True,False,False,False,False,0.341
4268,False,False,False,False,False,0.071
4269,True,False,True,False,False,0.534
4270,False,False,False,False,False,0.008
4271,False,False,True,True,True,0.652
4272,True,True,True,True,True,0.945
4273,True,False,True,True,True,0.917
4275,True,True,False,True,True,0.606
4276,True,False,False,True,False,0.5670000000000001
4277,False,False,True,True,True,0.622
4278,True,False,False,False,False,0.184
4279,True,False,True,True,True,0.8079999999999999
4280,False,False,False,True,False,0.441
4281,True,False,True,True,True,0.802
4282,True,False,True,False,False,0.397
4283,False,False,True,False,False,0.256
4284,True,False,False,True,False,0.535
4285,False,False,False,False,False,0.156
4286,True,False,True,True,True,0.715
4287,False,True,False,False,False,0.27699999999999997
4288,False,False,True,False,False,0.24100000000000002
4289,True,False,True,False,False,0.451
4290,False,True,False,False,False,0.254
4291,True,True,False,True,True,0.721
4292,False,False,True,False,False,0.313
4293,True,False,True,True,True,0.841
4294,True,True,True,True,True,0.795
4295,True,False,True,True,True,0.898
4296,False,False,False,False,False,0.142
4297,True,True,False,False,False,0.331
4298,True,True,False,True,True,0.665
4299,True,False,True,True,True,0.778
4300,False,True,False,False,False,0.222
4301,False,False,False,False,False,0.042
4302,True,True,True,True,True,0.812
4303,False,True,False,False,False,0.251
4304,False,False,False,False,False,0.05
4305,False,True,True,True,True,0.706
4306,True,False,True,True,True,0.805
4307,True,True,False,True,True,0.7709999999999999
4308,True,False,True,True,True,0.915
4310,True,False,False,True,True,0.602
4311,True,False,False,True,False,0.524
4312,True,True,True,False,False,0.455
4313,True,True,True,True,True,0.851
4314,False,False,True,False,False,0.27
4315,True,False,True,True,True,0.758
4316,True,True,True,True,True,0.9420000000000001
4317,True,False,True,True,True,0.748
4318,True,False,True,True,True,0.713
4319,True,True,True,True,True,0.8340000000000001
4320,True,True,False,True,False,0.53
4321,False,True,True,False,False,0.43
4322,True,True,False,True,True,0.76
4323,False,False,True,False,False,0.249
4324,True,False,False,False,False,0.215
4325,False,True,True,False,False,0.368
4326,True,False,True,True,True,0.725
4327,False,False,False,False,False,0.131
4328,True,False,True,True,True,0.887
4329,False,True,False,False,False,0.092
4330,False,True,False,True,False,0.484
4332,True,False,False,True,False,0.588
4333,True,False,False,True,False,0.5329999999999999
4334,False,True,True,False,False,0.392
4335,False,False,True,False,False,0.324
4336,True,False,False,False,False,0.129
4337,False,True,False,True,True,0.626
4338,True,False,True,False,False,0.5539999999999999
4339,False,False,False,True,False,0.456
4340,False,False,True,False,False,0.235
4341,True,True,True,True,True,0.986
4342,False,False,False,False,False,0.106
4343,True,True,True,True,True,0.784
4344,False,False,False,False,False,0.04
4345,False,False,True,True,True,0.8
4346,True,True,True,True,True,0.903
4348,True,False,False,True,True,0.601
4349,True,True,False,True,True,0.746
4350,True,False,False,True,False,0.485
4351,False,False,True,False,False,0.341
4352,True,True,False,True,False,0.595
4353,True,False,True,False,False,0.43
4354,False,False,False,False,False,0.15
4355,False,False,True,False,False,0.43700000000000006
4356,True,False,True,True,True,0.7879999999999999
4357,True,False,True,True,True,0.75
4358,False,False,False,False,False,0.174
4359,False,True,False,False,False,0.184
4360,False,True,False,True,False,0.456
4361,True,True,True,False,False,0.47100000000000003
4362,True,False,True,True,True,0.9
4363,False,True,False,True,True,0.645
4364,False,True,False,False,False,0.105
4365,True,True,True,True,True,0.9079999999999999
4366,False,True,False,False,False,0.17600000000000002
4367,True,False,True,True,True,0.922
4368,False,True,True,True,True,0.82
4369,True,False,True,True,True,0.743
4370,True,False,False,True,False,0.49
4371,True,False,True,False,False,0.368
4372,False,False,True,False,False,0.271
4373,False,False,False,False,False,0.083
4374,False,False,False,False,False,0.138
4375,False,False,True,True,True,0.772
4376,False,True,False,True,False,0.474
4377,True,False,True,True,True,0.71
4378,False,True,False,False,False,0.275
4379,False,False,False,False,False,0.102
4380,False,True,False,False,False,0.201
4381,False,True,False,False,False,0.249
4382,True,True,False,True,True,0.7090000000000001
4383,False,False,True,False,False,0.335
4385,True,False,False,True,True,0.634
4386,True,False,False,False,False,0.261
4387,True,False,False,True,False,0.45799999999999996
4388,False,False,True,False,False,0.402
4389,False,False,True,True,False,0.552
4390,False,True,True,True,True,0.727
4391,True,True,True,False,True,0.654
4392,True,True,True,True,True,0.8079999999999999
4393,True,True,True,True,True,0.9420000000000001
4394,False,True,False,True,False,0.517
4395,False,True,False,False,False,0.11699999999999999
4396,True,True,True,True,True,0.976
4397,False,True,False,False,False,0.085
4398,False,True,True,True,True,0.7959999999999999
4400,True,True,False,True,True,0.6
4401,True,False,True,True,True,0.764
4402,False,True,False,False,False,0.259
4403,True,False,False,True,False,0.556
4404,False,False,False,False,False,0.139
4405,False,True,True,True,True,0.647
4407,False,False,True,True,False,0.59
4408,False,True,True,False,False,0.40700000000000003
4409,False,False,True,False,False,0.40299999999999997
4410,True,False,False,True,True,0.6759999999999999
4411,True,True,True,True,True,0.8759999999999999
4412,False,False,False,False,False,0.013999999999999999
4413,True,False,False,False,False,0.252
4414,True,False,False,True,False,0.562
4415,True,True,True,True,True,0.804
4416,True,False,True,True,True,0.773
4417,True,False,True,False,False,0.442
4418,False,True,True,True,True,0.6579999999999999
4419,False,False,True,False,False,0.43700000000000006
4420,False,False,False,False,False,0.12
4421,True,False,False,False,False,0.133
4422,False,True,False,False,False,0.22899999999999998
4423,True,False,False,True,True,0.6559999999999999
4425,True,False,False,True,True,0.654
4426,False,False,False,True,False,0.519
4427,False,False,False,False,False,0.07400000000000001
4428,False,False,False,False,False,0.07200000000000001
4430,True,False,False,True,True,0.647
4431,False,True,True,True,True,0.715
4432,False,True,False,False,False,0.255
4433,True,True,False,True,False,0.579
4434,True,False,False,True,False,0.505
4435,False,True,True,True,True,0.875
4436,False,True,True,True,True,0.655
4438,False,False,False,True,False,0.561
4439,False,False,True,True,True,0.6609999999999999
4440,False,False,False,False,False,0.114
4441,False,False,True,False,False,0.425
4442,False,False,False,False,False,0.127
4443,False,False,True,False,False,0.355
4444,False,True,True,True,True,0.7
4445,True,False,False,False,False,0.32
4446,True,True,True,True,True,0.845
4447,True,False,False,True,False,0.505
4448,True,False,True,True,True,0.889
4449,False,False,False,False,False,0.08
4451,False,False,False,True,False,0.5479999999999999
4452,True,True,True,True,True,0.868
4453,True,True,True,True,True,0.972
4454,True,True,True,True,True,0.754
4455,False,False,True,False,False,0.466
4456,True,False,False,False,False,0.187
4457,False,True,True,False,False,0.44299999999999995
4458,False,True,True,True,True,0.7020000000000001
4459,True,True,True,True,True,0.8270000000000001
4460,True,False,True,True,True,0.899
4461,False,True,True,True,True,0.685
4462,False,True,False,False,False,0.26899999999999996
4463,False,True,False,False,False,0.163
4464,False,False,True,False,False,0.34700000000000003
4465,True,True,True,True,True,0.997
4466,True,False,True,False,False,0.517
4467,True,True,True,True,True,0.941
4468,False,True,False,False,False,0.217
4469,False,False,False,False,False,0.08800000000000001
4471,False,True,False,True,False,0.581
4472,False,True,False,False,False,0.266
4473,True,False,True,True,True,0.922
4474,False,False,False,True,False,0.444
4475,True,False,False,True,False,0.541
4478,False,True,False,True,True,0.605
4479,True,False,True,True,True,0.7340000000000001
4480,True,False,True,True,True,0.763
4481,True,True,False,True,False,0.528
4482,True,False,False,True,True,0.667
4483,False,True,True,False,False,0.34700000000000003
4484,False,False,True,False,False,0.32
4486,True,False,True,True,True,0.6990000000000001
4487,True,False,True,True,True,0.813
4488,True,False,True,True,True,0.917
4489,False,False,True,True,False,0.57
4491,True,False,False,True,True,0.653
4493,True,False,False,True,True,0.61
4494,True,False,True,False,False,0.368
4495,True,False,True,False,False,0.498
4496,True,False,True,True,True,0.794
4497,True,False,True,True,True,0.802
4498,True,True,False,True,True,0.7120000000000001
4499,True,True,False,True,True,0.659
4500,True,False,True,False,False,0.439
4501,True,True,False,True,True,0.737
4502,False,True,False,False,False,0.29
4504,True,False,False,True,True,0.607
4505,False,False,False,False,False,0.019
4506,False,False,False,True,False,0.515
4507,False,False,False,True,False,0.43
4508,False,False,False,False,False,0.185
4509,False,True,True,False,False,0.39299999999999996
4510,True,False,True,False,False,0.469
4511,True,False,True,True,True,0.785
4512,True,False,True,True,True,0.77
4513,False,True,True,True,True,0.767
4514,False,True,True,False,False,0.486
4515,True,True,False,True,True,0.765
4516,True,True,True,True,True,0.777
4517,False,False,False,False,False,0.19
4518,False,True,False,True,False,0.431
4519,True,True,True,True,True,0.963
4520,False,True,False,True,False,0.521
4521,True,True,True,True,True,0.754
4522,False,True,False,False,False,0.23
4523,False,True,False,True,False,0.447
4525,False,False,False,True,False,0.574
4526,True,True,True,True,True,0.848
4527,False,True,True,True,True,0.8290000000000001
4528,False,False,False,True,False,0.486
4529,True,False,True,False,False,0.424
4530,True,False,True,False,False,0.5489999999999999
4532,True,True,True,False,True,0.606
4533,False,False,True,False,False,0.423
4534,False,False,False,False,False,0.044000000000000004
4535,False,True,True,True,True,0.762
4536,False,False,False,True,False,0.331
4537,True,True,True,True,True,0.912
4538,True,False,False,True,False,0.521
4539,False,True,False,True,False,0.499
4540,True,False,True,True,True,0.828
4541,True,True,True,True,True,0.836
4542,True,False,True,False,False,0.39399999999999996
4544,False,False,True,True,False,0.595
4545,False,True,False,False,False,0.179
4546,False,False,True,True,True,0.625
4548,True,False,False,True,True,0.62
4549,True,False,True,True,True,0.742
4550,False,True,True,False,False,0.478
4551,True,True,False,False,False,0.392
4553,False,True,False,True,False,0.5539999999999999
4554,False,True,False,True,True,0.6459999999999999
4556,True,False,False,True,True,0.634
4557,True,False,True,True,True,0.816
4558,False,True,True,True,True,0.742
4559,False,True,True,True,True,0.752
4560,True,False,True,True,True,0.894
4561,False,False,True,True,False,0.562
4562,True,False,True,True,True,0.787
4563,False,False,True,False,False,0.29
4565,True,True,False,True,True,0.632
4566,False,True,True,True,True,0.7659999999999999
4568,False,False,False,True,False,0.5660000000000001
4569,True,True,True,True,True,0.977
4570,True,True,True,True,True,0.818
4571,True,True,False,True,True,0.693
4572,True,False,False,True,False,0.515
4573,False,True,True,False,False,0.431
4574,True,True,False,True,True,0.672
4575,False,False,True,True,True,0.609
4576,True,True,False,True,False,0.531
4577,False,False,True,True,True,0.657
4578,True,True,True,True,True,0.778
4579,False,False,False,False,False,0.237
4580,False,False,False,False,False,0.065
4581,True,False,False,True,False,0.5489999999999999
4582,True,False,True,False,False,0.503
4583,True,False,False,True,True,0.67
4584,True,False,True,False,False,0.495
4585,True,True,False,True,False,0.5429999999999999
4586,False,True,True,False,False,0.47600000000000003
4587,True,False,False,False,False,0.17600000000000002
4588,True,False,True,True,True,0.746
4589,False,True,False,False,False,0.22
4590,True,False,False,False,False,0.205
4591,False,False,False,False,False,0.152
4592,True,True,False,True,False,0.5870000000000001
4593,True,False,True,False,False,0.446
4594,False,True,True,False,False,0.319
4597,True,False,True,True,True,0.693
4598,True,False,False,True,False,0.48700000000000004
4599,True,True,True,True,True,0.8390000000000001
4600,False,True,False,False,False,0.19399999999999998
4601,True,False,True,True,True,0.8240000000000001
4602,True,False,True,False,False,0.39899999999999997
4603,False,True,False,True,False,0.408
4604,True,False,False,False,False,0.326
4605,False,False,False,False,False,0.187
4606,True,True,False,True,True,0.7709999999999999
4607,False,False,True,True,True,0.654
4608,False,False,False,True,False,0.45299999999999996
4609,False,True,True,True,True,0.754
4610,False,True,False,False,False,0.185
4611,False,True,False,False,False,0.113
4612,False,True,True,True,True,0.743
4613,True,False,True,True,True,0.718
4614,True,False,True,True,True,0.7340000000000001
4615,False,True,False,True,False,0.526
4616,True,False,True,False,False,0.519
4617,False,True,False,False,False,0.17800000000000002
4618,False,False,True,False,False,0.273
4619,False,False,False,True,False,0.541
4620,True,False,True,True,True,0.752
4621,False,False,False,False,False,0.053
4623,True,True,False,True,True,0.639
4624,False,False,True,True,False,0.5720000000000001
4625,False,False,True,True,True,0.6609999999999999
4626,False,True,False,True,True,0.632
4628,True,True,False,True,True,0.647
4629,True,True,True,True,True,0.8340000000000001
4630,False,False,False,False,False,0.127
4631,True,True,True,True,True,0.9940000000000001
4632,False,True,False,False,False,0.281
4633,False,False,False,False,False,0.231
4634,False,False,True,False,False,0.336
4635,False,False,False,False,False,0.217
4636,False,False,False,True,False,0.43799999999999994
4637,True,False,True,True,True,0.82
4638,True,True,True,True,True,0.995
4639,True,False,True,True,True,0.7609999999999999
4640,True,False,False,True,False,0.5529999999999999
4641,False,True,False,True,True,0.643
4642,True,False,False,False,False,0.345
4643,True,False,True,True,True,0.868
4644,False,False,False,False,False,0.129
4646,False,False,True,True,False,0.5820000000000001
4648,True,False,False,True,True,0.63
4650,False,True,False,True,False,0.562
4651,False,False,False,True,False,0.508
4652,True,True,True,True,True,0.9109999999999999
4653,True,True,True,True,True,0.868
4654,True,False,True,False,False,0.529
4655,False,True,False,False,False,0.17800000000000002
4656,False,False,True,True,True,0.674
4657,False,False,True,False,False,0.43700000000000006
4658,False,False,False,True,False,0.54
4659,False,False,False,False,False,0.22899999999999998
4661,False,False,False,True,False,0.5529999999999999
4662,False,False,False,False,False,0.168
4663,True,False,True,False,False,0.527
4665,False,False,False,True,False,0.5489999999999999
4666,False,True,True,True,True,0.6579999999999999
4667,False,True,True,True,True,0.75
4668,False,False,True,False,False,0.376
4670,True,False,True,True,True,0.6759999999999999
4671,False,True,False,False,False,0.31
4672,True,False,True,False,False,0.38299999999999995
4673,False,False,False,False,False,0.102
4674,True,True,True,False,False,0.486
4675,False,False,False,True,False,0.5379999999999999
4676,True,False,True,True,True,0.847
4677,False,False,False,False,False,0.05
4678,True,False,False,True,False,0.48
4679,True,False,True,True,True,0.856
4680,False,True,False,False,False,0.252
4681,True,True,False,True,False,0.534
4682,False,False,False,False,False,0.077
4683,True,False,True,False,False,0.387
4684,False,False,True,True,True,0.657
4685,True,True,True,True,True,0.7829999999999999
4686,False,False,False,True,False,0.406
4687,False,False,False,False,False,0.16399999999999998
4688,True,True,False,False,False,0.387
4689,False,False,False,True,False,0.474
4690,False,True,False,False,False,0.293
4691,False,True,True,True,True,0.693
4692,False,True,False,False,False,0.207
4693,False,True,False,False,False,0.198
4695,True,False,False,True,True,0.627
4696,False,False,False,False,False,0.243
4697,False,True,False,False,False,0.314
4698,True,True,False,True,True,0.6559999999999999
4699,True,False,True,True,True,0.754
4700,False,False,True,False,False,0.415
4701,True,False,True,True,True,0.747
4703,False,True,False,True,False,0.555
4704,False,False,True,False,False,0.447
4705,True,False,True,True,True,0.87
4706,False,False,True,False,False,0.354
4707,True,True,True,True,True,0.8140000000000001
4708,True,True,True,True,True,0.857
4709,True,True,True,True,True,0.992
4711,True,False,True,True,True,0.69
4713,True,False,True,True,True,0.696
4714,False,True,False,False,False,0.254
4715,True,True,False,True,False,0.5579999999999999
4718,False,True,False,True,False,0.545
4719,True,True,True,True,True,0.955
4720,True,False,True,True,True,0.833
4721,False,False,True,True,True,0.6409999999999999
4722,False,True,False,False,False,0.203
4723,True,False,True,True,True,0.8059999999999999
4724,False,False,True,True,True,0.7809999999999999
4725,True,True,False,True,True,0.7240000000000001
4726,False,False,False,False,False,0.107
4728,True,False,False,True,True,0.62
4729,False,True,False,False,False,0.305
4730,False,True,False,True,False,0.40399999999999997
4731,False,False,False,False,False,0.158
4732,False,False,True,True,True,0.716
4733,False,False,False,True,False,0.498
4734,False,True,False,True,False,0.46299999999999997
4735,False,True,False,False,False,0.14400000000000002
4736,False,False,False,False,False,0.15
4737,False,False,False,True,False,0.502
4738,False,True,True,True,True,0.758
4739,True,False,False,True,False,0.564
4740,True,True,True,False,False,0.5870000000000001
4741,True,True,False,True,False,0.545
4742,False,False,False,False,False,0.2
4743,True,True,False,True,True,0.6990000000000001
4744,False,False,False,False,False,0.201
4745,True,True,True,True,True,0.8109999999999999
4746,True,True,True,True,True,0.8
4748,True,False,False,True,True,0.643
4749,False,False,False,False,False,0.13699999999999998
4750,False,True,True,False,False,0.307
4752,False,True,True,False,False,0.545
4753,False,True,True,True,True,0.628
4754,False,False,False,True,False,0.5379999999999999
4755,False,False,True,False,False,0.425
4756,True,True,True,True,True,0.805
4757,False,True,False,False,False,0.11900000000000001
4758,True,True,True,True,True,0.9359999999999999
4759,False,False,False,True,False,0.37
4761,True,True,False,True,True,0.62
4762,True,False,True,True,True,0.725
4764,False,True,False,True,False,0.563
4765,False,True,False,False,False,0.251
4766,False,False,False,True,False,0.424
4767,True,False,True,False,False,0.415
4768,False,True,True,True,True,0.63
4770,False,False,True,True,False,0.584
4771,False,True,False,True,False,0.498
4772,True,True,False,True,False,0.542
4773,False,False,False,False,False,0.132
4774,False,True,False,False,False,0.122
4775,False,False,False,True,False,0.342
4776,False,True,True,True,True,0.665
4777,False,False,True,False,False,0.263
4779,False,True,False,True,False,0.593
4780,False,True,True,True,True,0.7959999999999999
4781,False,True,True,True,True,0.782
4782,True,True,True,True,True,0.9329999999999999
4783,True,True,False,True,False,0.575
4784,True,True,True,True,True,0.8109999999999999
4785,True,False,True,True,True,0.81
4786,False,False,True,True,True,0.733
4787,True,True,False,True,False,0.545
4788,True,True,False,False,False,0.42100000000000004
4789,True,False,True,True,True,0.764
4790,False,False,False,True,False,0.381
4791,True,False,True,True,True,0.8640000000000001
4792,True,False,False,True,True,0.677
4793,True,False,True,True,True,0.763
4794,False,False,False,True,False,0.484
4795,False,False,True,False,False,0.392
4796,True,False,False,False,False,0.263
4797,False,False,True,False,False,0.248
4798,True,False,True,True,True,0.872
4799,False,True,False,True,False,0.503
4800,False,True,True,True,True,0.665
4801,False,False,False,False,False,0.052000000000000005
4803,True,True,False,True,True,0.634
4804,False,True,False,False,False,0.22
4805,False,True,False,False,False,0.11599999999999999
4806,False,False,False,False,False,0.122
4807,False,True,False,True,False,0.501
4808,True,False,True,False,False,0.467
4809,False,False,False,True,False,0.371
4810,False,False,False,False,False,0.22899999999999998
4811,True,True,True,True,True,0.774
4812,True,False,True,False,False,0.37799999999999995
4813,False,False,True,True,False,0.568
4814,True,False,False,False,False,0.17300000000000001
4815,True,False,False,True,True,0.669
4817,True,False,True,True,True,0.7
4818,True,True,True,True,True,0.893
4819,True,True,True,True,True,0.846
4820,False,True,False,True,False,0.47100000000000003
4821,True,True,False,True,True,0.662
4822,True,True,False,True,True,0.6990000000000001
4823,True,False,True,True,True,0.915
4824,True,False,True,True,True,0.816
4825,True,False,False,True,False,0.45299999999999996
4826,True,True,False,True,False,0.53
4827,True,False,True,False,False,0.524
4828,True,True,True,True,True,0.996
4830,False,True,False,True,False,0.59
4831,True,False,True,False,False,0.5479999999999999
4832,False,False,True,False,False,0.349
4834,False,False,False,True,False,0.5710000000000001
4835,True,True,True,True,True,0.8370000000000001
4836,True,False,True,True,True,0.78
4837,False,False,True,False,False,0.42700000000000005
4838,True,False,True,True,True,0.8140000000000001
4839,False,False,False,False,False,0.21899999999999997
4840,True,False,False,True,False,0.47100000000000003
4841,False,False,True,False,False,0.392
4842,False,True,True,True,True,0.672
4843,False,False,True,True,True,0.7909999999999999
4844,True,False,True,True,True,0.7440000000000001
4845,True,False,True,True,True,0.722
4846,False,False,False,True,False,0.39
4847,False,True,False,True,False,0.46299999999999997
4848,False,False,True,True,True,0.628
4849,False,False,False,False,False,0.025
4851,True,False,False,True,True,0.631
4853,False,True,False,True,True,0.614
4854,False,False,False,False,False,0.071
4855,True,False,True,True,True,0.779
4857,True,False,False,True,True,0.609
4858,False,False,False,False,False,0.14300000000000002
4859,False,False,False,True,False,0.48200000000000004
4860,False,True,True,True,True,0.856
4861,False,False,False,True,False,0.39899999999999997
4862,False,False,True,False,False,0.299
4863,True,False,True,False,False,0.5820000000000001
4864,True,True,True,True,True,0.85
4865,False,True,False,False,False,0.309
